1137,2502
1138,2458
1139,2587
1140,2491
1141,2489
1142,2362
1143,2428
1144,2584
1145,2393
1146,2407
1147,2395
1148,2440
1149,2453
1150,2321
1151,2627
1152,2391
1153,2365
1154,2298
1155,2413
1156,2352
1157,2318
1158,2383
1159,2365
1160,2377
1161,2409
1162,2420
1163,2755
1164,2535
1165,2327
1166,2329
1167,2457
1168,2342
1169,2389
1170,2427
1171,2534
1172,2627
1173,2427
1174,2346
1175,2273
1176,2288
1177,2630
1178,2423
1179,2336
1180,2322
1181,2425
1182,2304
1183,2357
1184,2279
1185,2336
1186,2454
1187,2271
1188,2368
1189,2252
1190,2286
1191,2225
1192,2265
1193,2290
1194,2215
1195,2143
1196,2274
1197,2202
1198,2190
1199,2237
1200,2167
1201,2189
1202,2136
1203,2258
1204,2177
1205,2071
1206,2187
1207,2222
1208,2218
1209,2252
1210,2174
1211,2142
1212,2240
1213,2546
1214,2230
1215,2172
1216,2066
1217,2092
1218,2116
1219,2097
1220,2074
1221,2099
1222,2063
1223,2192
1224,2190
1225,2069
1226,2120
1227,2068
1228,2107
1229,2126
1230,2106
1231,2205
1232,2057
1233,2016
1234,1978
1235,2051
1236,1991
1237,2041
1238,2008
1239,2075
1240,1961
1241,2103
1242,1971
1243,2011
1244,2063
1245,2035
1246,1993
1247,2026
1248,2041
1249,2231
1250,2044
1251,1874
1252,2067
1253,2205
1254,2504
1255,2307
1256,2026
1257,2057
1258,1976
1259,2166
1260,1994
1261,2038
1262,2036
1263,1898
1264,1885
1265,1935
1266,1960
1267,1927
1268,1919
1269,2020
1270,2066
1271,1903
1272,1915
1273,1911
1274,2678
1275,2017
1276,2004
1277,1935
1278,1920
1279,2065
1280,1974
1281,2268
1282,1939
1283,1856
1284,2041
1285,1908
1286,1899
1287,2013
1288,2152
1289,2029
1290,2128
1291,2758
1292,2125
1293,2028
1294,1868
1295,1865
1296,1956
1297,1960
1298,2002
1299,1968
1300,1866
1301,2103
1302,1839
1303,1964
1304,1856
1305,2047
1306,1882
1307,1790
1308,2771
1309,2019
1310,1915
1311,1939
1312,1974
1313,1922
1314,1822
1315,1922
1316,1905
1317,1930
1318,1912
1319,2259
1320,2575
1321,1823
1322,1879
1323,1801
1324,1785
1325,1850
1326,1708
1327,1745
1328,1739
1329,1748
1330,1738
1331,1727
1332,1716
1333,1838
1334,1768
1335,1761
1336,1670
1337,1753
1338,1664
1339,1748
1340,1740
1341,1732
1342,1707
1343,1715
1344,1806
1345,1803
1346,1888
1347,1800
1348,1780
1349,1780
1350,1870
1351,1702
1352,1751
1353,1885
1354,1815
1355,1762
1356,2041
1357,10398
1358,5159
1359,3751
1360,2771
1361,2850
1362,1841
1363,1714
1364,1738
1365,1721
1366,1776
1367,1768
1368,1755
1369,2027
1370,1695
1371,1814
1372,1657
1373,1625
1374,1689
1375,1667
1376,1771
1377,1834
1378,2027
1379,1673
1380,1839
1381,1666
1382,1844
1383,2918
1384,1831
1385,1627
1386,1566
1387,1669
1388,1617
1389,1651
